id,keyword_id,count,not_found_count,created_at
2682,737,0,59,2022-5-6
2683,381,0,70,2022-2-17
2684,800,0,34,2022-1-23
2685,312,1,0,2022-3-18
2686,157,74,0,2022-6-22
2687,297,0,32,2022-6-11
2688,811,81,0,2022-5-14
2689,304,0,25,2022-5-12
2690,482,65,0,2022-5-13
2691,650,1,0,2022-6-8
2692,294,0,73,2022-3-21
2693,830,23,0,2022-1-3
2694,265,43,0,2022-3-8
2695,329,65,0,2022-3-15
2696,947,0,74,2022-2-20
2697,864,13,0,2022-6-23
2698,417,0,36,2022-6-2
2699,760,71,0,2022-2-3
2700,206,0,31,2022-3-1
2701,347,0,44,2022-4-6
2702,898,6,0,2022-3-23
2703,495,0,40,2022-1-14
2704,66,0,63,2022-6-6
2705,713,13,0,2022-1-13
2706,130,0,26,2022-6-20
2707,700,81,0,2022-5-24
2708,904,0,73,2022-3-27
2709,495,0,24,2022-3-26
2710,276,0,40,2022-6-1
2711,932,0,12,2022-1-12
2712,385,0,45,2022-3-11
2713,84,0,99,2022-6-11
2714,996,0,64,2022-3-26
2715,287,67,0,2022-6-13
2716,838,41,0,2022-5-23
2717,408,0,20,2022-1-27
2718,692,79,0,2022-4-6
2719,986,30,0,2022-4-12
2720,391,30,0,2022-2-24
2721,710,0,41,2022-3-12
2722,193,0,64,2022-5-12
2723,340,94,0,2022-1-1
2724,484,28,0,2022-5-26
2725,130,13,0,2022-3-27
2726,665,70,0,2022-5-7
2727,292,58,0,2022-5-7
2728,55,57,0,2022-5-26
2729,63,6,0,2022-5-22
2730,791,0,68,2022-4-17
2731,466,65,0,2022-5-16
2732,686,80,0,2022-5-5
2733,126,0,60,2022-6-20
2734,339,0,57,2022-6-13
2735,760,86,0,2022-1-2
2736,483,41,0,2022-4-20
2737,48,8,0,2022-6-1
2738,950,0,83,2022-4-1
2739,223,0,18,2022-6-14
2740,468,0,67,2022-3-10
2741,914,9,0,2022-5-4
2742,632,0,63,2022-1-26
2743,262,37,0,2022-6-20
2744,241,0,56,2022-4-1
2745,998,12,0,2022-2-22
2746,864,4,0,2022-6-22
2747,460,42,0,2022-6-22
2748,730,0,75,2022-4-15
2749,560,43,0,2022-5-27
2750,690,0,15,2022-1-24
2751,832,0,38,2022-1-25
2752,956,33,0,2022-6-19
2753,798,32,0,2022-3-16
2754,8,0,24,2022-4-12
2755,349,0,85,2022-3-17
2756,782,0,98,2022-3-1
2757,971,40,0,2022-3-9
2758,999,9,0,2022-3-26
2759,906,60,0,2022-5-10
2760,465,0,68,2022-4-4
2761,803,0,32,2022-1-9
2762,953,84,0,2022-1-7
2763,798,28,0,2022-6-14
2764,266,0,14,2022-2-24
2765,88,0,87,2022-4-7
2766,490,0,71,2022-4-16
2767,174,0,14,2022-3-26
2768,683,3,0,2022-1-25
2769,76,5,0,2022-5-10
2770,496,24,0,2022-2-17
2771,313,21,0,2022-3-12
2772,847,0,88,2022-4-5
2773,885,21,0,2022-6-5
2774,972,29,0,2022-6-26
2775,115,64,0,2022-5-23
2776,176,27,0,2022-1-24
2777,74,0,32,2022-1-19
2778,28,0,13,2022-3-5
2779,303,0,56,2022-6-23
2780,430,0,34,2022-4-25
2781,676,11,0,2022-3-1
2782,622,43,0,2022-2-4
2783,545,0,44,2022-5-23
2784,19,80,0,2022-1-27
2785,202,33,0,2022-5-1
2786,769,0,41,2022-2-14
2787,239,0,84,2022-2-17
2788,397,44,0,2022-2-17
2789,2,73,0,2022-5-14
2790,243,35,0,2022-4-10
2791,88,60,0,2022-5-1
2792,612,4,0,2022-1-25
2793,586,18,0,2022-4-9
2794,608,0,4,2022-2-4
2795,533,54,0,2022-6-17
2796,661,0,85,2022-3-18
2797,830,0,64,2022-4-18
2798,435,0,96,2022-2-13
2799,519,0,17,2022-5-27
2800,340,0,7,2022-1-7
2801,287,0,40,2022-3-2
2802,30,63,0,2022-5-26
2803,563,32,0,2022-4-14
2804,149,0,95,2022-2-13
2805,13,0,90,2022-3-2
2806,73,57,0,2022-2-25
2807,445,33,0,2022-1-20
2808,916,17,0,2022-4-14
2809,550,1,0,2022-2-23
2810,468,73,0,2022-1-13
2811,379,0,69,2022-4-13
2812,586,0,26,2022-5-5
2813,717,0,35,2022-2-8
2814,414,0,55,2022-4-18
2815,971,16,0,2022-5-14
2816,256,0,63,2022-3-16
2817,115,0,94,2022-2-7
2818,508,64,0,2022-4-8
2819,686,94,0,2022-5-15
2820,344,0,20,2022-5-25
2821,250,92,0,2022-3-5
2822,931,7,0,2022-1-16
2823,143,0,29,2022-1-21
2824,554,46,0,2022-3-20
2825,303,14,0,2022-2-9
2826,599,0,34,2022-5-26
2827,513,49,0,2022-4-7
2828,771,0,30,2022-5-23
2829,912,0,51,2022-5-22
2830,585,71,0,2022-2-12
2831,234,91,0,2022-4-4
2832,186,0,50,2022-1-20
2833,464,5,0,2022-5-5
2834,561,0,21,2022-5-3
2835,759,0,47,2022-5-14
2836,29,0,74,2022-2-22
2837,672,0,66,2022-4-1
2838,872,0,20,2022-5-5
2839,692,0,29,2022-6-1
2840,779,0,3,2022-6-20
2841,431,10,0,2022-2-16
2842,780,0,59,2022-6-27
2843,830,53,0,2022-1-26
2844,387,64,0,2022-2-2
2845,829,71,0,2022-4-16
2846,791,0,79,2022-3-12
2847,794,76,0,2022-4-5
2848,728,0,22,2022-4-27
2849,525,55,0,2022-6-14
2850,844,5,0,2022-5-18
2851,838,0,97,2022-5-8
2852,9,16,0,2022-5-26
2853,187,0,54,2022-2-14
2854,909,14,0,2022-1-13
2855,228,0,89,2022-2-16
2856,706,38,0,2022-2-13
2857,647,47,0,2022-4-13
2858,680,0,71,2022-5-3
2859,885,18,0,2022-1-4
2860,681,42,0,2022-6-6
2861,587,0,37,2022-1-19
2862,990,0,79,2022-5-6
2863,42,11,0,2022-6-1
2864,707,0,78,2022-1-6
2865,56,0,62,2022-1-4
2866,519,77,0,2022-1-27
2867,232,68,0,2022-6-2
2868,623,6,0,2022-5-22
2869,323,63,0,2022-5-15
2870,128,0,16,2022-6-2
2871,167,0,86,2022-3-7
2872,953,81,0,2022-2-19
2873,735,95,0,2022-1-26
2874,352,11,0,2022-2-21
2875,849,0,44,2022-4-8
2876,165,0,65,2022-1-2
2877,540,71,0,2022-2-22
2878,994,0,90,2022-3-4
2879,501,82,0,2022-2-19
2880,970,0,88,2022-1-19
2881,326,0,66,2022-2-10
2882,409,80,0,2022-3-4
2883,428,59,0,2022-3-4
2884,295,37,0,2022-4-12
2885,148,18,0,2022-5-17
2886,199,97,0,2022-1-14
2887,867,0,52,2022-6-13
2888,215,0,78,2022-5-13
2889,768,0,73,2022-4-5
2890,412,94,0,2022-1-25
2891,844,42,0,2022-4-24
2892,382,89,0,2022-1-23
2893,692,85,0,2022-2-22
2894,922,0,73,2022-1-16
2895,976,91,0,2022-6-7
2896,315,0,13,2022-3-15
2897,745,0,19,2022-6-21
2898,558,69,0,2022-5-9
2899,13,0,70,2022-5-21
2900,460,0,74,2022-4-10
2901,597,0,19,2022-5-21
2902,441,0,20,2022-1-26
2903,612,0,63,2022-2-27
2904,883,0,66,2022-3-16
2905,814,45,0,2022-1-14
2906,192,10,0,2022-4-6
2907,645,0,73,2022-4-8
2908,268,0,34,2022-6-13
2909,7,0,73,2022-6-9
2910,505,0,99,2022-6-11
2911,953,0,85,2022-4-18
2912,205,3,0,2022-5-4
2913,769,0,60,2022-5-15
2914,917,0,91,2022-1-19
2915,447,0,26,2022-3-26
2916,141,0,96,2022-2-27
2917,740,86,0,2022-4-1
2918,236,0,58,2022-3-27
2919,1,0,91,2022-5-18
2920,124,0,87,2022-5-24
2921,129,24,0,2022-3-13
2922,720,22,0,2022-2-2
2923,248,0,91,2022-4-17
2924,508,0,92,2022-5-13
2925,906,0,20,2022-2-24
2926,126,8,0,2022-4-27
2927,23,23,0,2022-5-22
2928,59,0,1,2022-3-26
2929,601,98,0,2022-2-27
2930,861,0,95,2022-1-12
2931,209,11,0,2022-6-2
2932,703,0,97,2022-6-24
2933,272,0,86,2022-5-7
2934,750,0,42,2022-1-20
2935,954,0,99,2022-4-16
2936,143,1,0,2022-3-27
2937,718,15,0,2022-2-11
2938,16,0,30,2022-2-25
2939,904,0,5,2022-4-15
2940,1000,26,0,2022-6-11
2941,319,0,2,2022-4-8
2942,315,47,0,2022-2-26
2943,472,7,0,2022-3-5
2944,801,0,97,2022-3-7
2945,430,0,30,2022-2-3
2946,631,76,0,2022-5-20
2947,413,0,33,2022-4-13
2948,338,15,0,2022-1-21
2949,477,0,99,2022-1-27
2950,126,61,0,2022-2-11
2951,598,0,31,2022-1-9
2952,13,0,90,2022-2-9
2953,215,0,46,2022-5-13
2954,43,0,24,2022-4-5
2955,646,79,0,2022-1-5
2956,125,32,0,2022-4-10
2957,490,0,96,2022-1-18
2958,855,0,100,2022-5-27
2959,356,4,0,2022-3-24
2960,703,50,0,2022-4-4
2961,634,0,23,2022-4-25
2962,957,67,0,2022-1-12
2963,149,0,22,2022-2-23
2964,751,0,50,2022-1-14
2965,341,18,0,2022-6-8
2966,746,0,69,2022-3-14
2967,626,0,63,2022-1-24
2968,459,0,97,2022-6-27
2969,476,43,0,2022-3-1
2970,138,65,0,2022-3-21
2971,893,84,0,2022-6-12
2972,613,75,0,2022-1-8
2973,673,0,30,2022-3-5
2974,41,0,7,2022-6-26
2975,326,0,54,2022-1-15
2976,969,99,0,2022-2-3
2977,513,0,73,2022-6-5
2978,885,70,0,2022-3-1
2979,83,16,0,2022-5-27
2980,149,81,0,2022-3-12
2981,262,5,0,2022-6-20
2982,345,75,0,2022-6-14
2983,369,99,0,2022-3-14
2984,665,1,0,2022-6-19
2985,328,51,0,2022-2-3
2986,168,52,0,2022-6-27
2987,796,43,0,2022-6-18
2988,104,0,62,2022-3-14
2989,884,42,0,2022-5-27
2990,373,15,0,2022-3-16
2991,844,0,74,2022-3-4
2992,777,1,0,2022-5-18
2993,810,23,0,2022-3-9
2994,999,92,0,2022-3-23
2995,819,0,12,2022-1-3
2996,699,0,50,2022-5-14
2997,296,54,0,2022-1-3
2998,559,36,0,2022-4-11
2999,217,0,16,2022-6-6
3000,203,0,64,2022-3-19
3001,241,0,91,2022-3-21
3002,849,5,0,2022-1-8
3003,867,93,0,2022-6-9
3004,578,92,0,2022-6-3
3005,146,3,0,2022-4-19
3006,20,0,36,2022-5-13
3007,192,0,24,2022-6-18
3008,549,14,0,2022-5-23
3009,880,95,0,2022-1-11
3010,971,2,0,2022-5-20
3011,620,0,33,2022-1-26
3012,671,46,0,2022-3-16
3013,87,44,0,2022-4-18
3014,698,77,0,2022-4-10
3015,288,0,88,2022-1-2
3016,907,53,0,2022-2-27
3017,788,84,0,2022-6-2
3018,787,32,0,2022-1-1
3019,714,1,0,2022-4-21
3020,699,20,0,2022-3-24
3021,149,10,0,2022-5-21
3022,391,0,93,2022-5-6
3023,870,2,0,2022-5-17
3024,540,0,93,2022-4-11
3025,127,68,0,2022-4-8
3026,238,85,0,2022-2-2
3027,411,39,0,2022-3-25
3028,671,62,0,2022-6-8
3029,725,2,0,2022-2-12
3030,635,0,24,2022-2-16
3031,69,2,0,2022-1-24
3032,941,64,0,2022-2-7
3033,542,0,95,2022-4-19
3034,337,0,79,2022-5-13
3035,962,0,38,2022-5-2
3036,708,0,41,2022-2-1
3037,990,0,40,2022-4-1
3038,142,0,49,2022-2-9
3039,387,0,23,2022-6-17
3040,46,0,4,2022-3-26
3041,595,84,0,2022-3-4
3042,115,35,0,2022-6-26
3043,856,65,0,2022-6-24
3044,331,0,79,2022-5-2
3045,238,21,0,2022-4-24
3046,291,0,29,2022-4-7
3047,117,0,2,2022-3-20
3048,44,86,0,2022-2-18
3049,484,0,61,2022-6-21
3050,339,78,0,2022-1-24
3051,544,38,0,2022-5-5
3052,347,31,0,2022-3-5
3053,293,97,0,2022-6-13
3054,70,0,54,2022-4-7
3055,114,0,59,2022-1-21
3056,98,0,27,2022-6-13
3057,390,52,0,2022-5-12
3058,770,94,0,2022-4-3
3059,177,19,0,2022-2-2
3060,578,46,0,2022-5-4
3061,586,77,0,2022-6-27
3062,252,0,55,2022-1-1
3063,368,0,71,2022-1-10
3064,542,0,72,2022-3-5
3065,190,0,93,2022-3-14
3066,361,86,0,2022-1-2
3067,176,26,0,2022-4-5
3068,529,41,0,2022-4-13
3069,75,0,94,2022-5-14
3070,875,0,55,2022-6-7
3071,594,0,96,2022-1-19
3072,458,53,0,2022-6-20
3073,953,0,24,2022-3-21
3074,571,84,0,2022-4-27
3075,213,74,0,2022-5-20
3076,605,52,0,2022-1-19
3077,864,81,0,2022-6-10
3078,922,0,31,2022-6-15
3079,52,0,26,2022-1-3
3080,753,0,16,2022-2-16
3081,686,0,100,2022-5-19
3082,76,0,98,2022-6-23
3083,935,41,0,2022-4-22
3084,832,0,49,2022-6-17
3085,504,34,0,2022-5-7
3086,769,57,0,2022-4-3
3087,308,0,50,2022-4-27
3088,880,0,46,2022-6-22
3089,598,0,98,2022-3-12
3090,266,0,4,2022-6-16
3091,487,89,0,2022-5-16
3092,233,18,0,2022-5-22
3093,227,26,0,2022-3-16
3094,19,36,0,2022-4-6
3095,891,81,0,2022-5-23
3096,206,0,78,2022-3-14
3097,879,27,0,2022-2-10
3098,408,70,0,2022-3-7
3099,241,8,0,2022-5-25
3100,131,0,11,2022-1-24
3101,338,46,0,2022-2-7
3102,768,53,0,2022-1-6
3103,920,93,0,2022-5-14
3104,199,0,92,2022-1-18
3105,365,3,0,2022-4-26
3106,722,0,64,2022-4-15
3107,320,17,0,2022-4-17
3108,848,95,0,2022-3-5
3109,54,17,0,2022-2-23
3110,633,0,73,2022-4-16
3111,74,56,0,2022-2-6
3112,57,64,0,2022-1-7
3113,980,0,31,2022-3-12
3114,98,9,0,2022-1-26
3115,627,0,90,2022-6-4
3116,770,48,0,2022-5-14
3117,390,0,74,2022-1-5
3118,266,0,72,2022-4-27
3119,488,34,0,2022-6-26
3120,398,0,75,2022-5-12
3121,482,76,0,2022-6-8
3122,841,20,0,2022-5-17
3123,213,29,0,2022-2-24
3124,94,0,42,2022-3-21
3125,730,29,0,2022-1-8
3126,25,85,0,2022-5-8
3127,818,0,7,2022-4-19
3128,791,0,20,2022-4-26
3129,890,2,0,2022-2-10
3130,444,0,31,2022-5-27
3131,975,58,0,2022-2-21
3132,893,22,0,2022-5-5
3133,602,0,77,2022-5-16
3134,289,0,80,2022-3-6
3135,52,22,0,2022-1-26
3136,109,0,52,2022-3-27
3137,418,15,0,2022-2-4
3138,383,38,0,2022-2-11
3139,553,0,43,2022-6-20
3140,341,0,91,2022-5-4
3141,263,0,69,2022-3-27
3142,440,86,0,2022-4-11
3143,38,0,1,2022-1-10
3144,711,31,0,2022-6-27
3145,434,0,93,2022-2-3
3146,492,0,12,2022-2-25
3147,367,0,75,2022-5-16
3148,745,0,9,2022-2-6
3149,472,62,0,2022-1-13
3150,295,0,75,2022-6-19
3151,535,0,18,2022-3-18
3152,35,0,19,2022-3-8
3153,29,0,35,2022-4-19
3154,747,78,0,2022-4-20
3155,89,62,0,2022-5-18
3156,245,0,52,2022-1-14
3157,284,0,26,2022-2-10
3158,535,0,90,2022-5-3
3159,539,0,38,2022-4-6
3160,810,0,58,2022-6-6
3161,633,0,89,2022-6-15
3162,297,0,56,2022-3-22
3163,484,52,0,2022-4-22
3164,109,72,0,2022-1-24
3165,8,0,65,2022-1-25
3166,221,17,0,2022-3-14
3167,236,22,0,2022-6-3
3168,531,68,0,2022-1-4
3169,361,84,0,2022-6-19
3170,72,39,0,2022-3-11
3171,995,86,0,2022-5-21
3172,437,64,0,2022-2-1
3173,409,99,0,2022-6-19
3174,59,0,85,2022-2-2
3175,162,91,0,2022-1-14
3176,283,10,0,2022-4-5
3177,595,0,37,2022-1-12
3178,867,31,0,2022-5-19
3179,323,22,0,2022-1-14
3180,156,39,0,2022-2-22
3181,445,0,14,2022-6-2
3182,644,0,11,2022-2-27
3183,807,26,0,2022-3-11
3184,795,0,22,2022-1-14
3185,871,48,0,2022-5-19
3186,811,87,0,2022-3-3
3187,425,2,0,2022-1-3
3188,777,83,0,2022-5-2
3189,668,48,0,2022-3-19
3190,238,96,0,2022-6-25
3191,528,71,0,2022-6-27
3192,118,63,0,2022-2-4
3193,904,0,45,2022-6-19
3194,365,27,0,2022-3-12
3195,410,81,0,2022-2-26
3196,95,23,0,2022-3-22
3197,880,9,0,2022-6-7
3198,808,59,0,2022-2-1
3199,755,56,0,2022-2-25
3200,659,0,76,2022-1-21
3201,268,30,0,2022-6-4
3202,290,0,66,2022-4-12
3203,243,0,95,2022-1-21
3204,281,5,0,2022-5-3
3205,904,25,0,2022-6-12
3206,530,67,0,2022-1-16
3207,990,32,0,2022-3-24
3208,204,78,0,2022-2-9
3209,195,24,0,2022-1-23
3210,780,19,0,2022-5-26
3211,824,48,0,2022-2-21
3212,162,94,0,2022-4-10
3213,343,7,0,2022-4-12
3214,426,0,72,2022-3-1
3215,610,0,83,2022-6-10
3216,836,0,1,2022-4-18
3217,934,0,54,2022-1-1
3218,385,0,21,2022-5-18
3219,860,0,55,2022-3-2
3220,410,65,0,2022-3-6
3221,726,89,0,2022-6-27
3222,254,0,47,2022-5-4
3223,920,0,29,2022-1-26
3224,159,28,0,2022-3-5
3225,344,24,0,2022-2-24
3226,678,0,92,2022-3-6
3227,566,0,69,2022-3-5
3228,519,21,0,2022-2-21
3229,511,0,27,2022-4-26
3230,649,0,29,2022-1-7
3231,952,0,21,2022-6-23
3232,201,0,99,2022-6-18
3233,349,1,0,2022-4-15
3234,43,6,0,2022-3-14
3235,969,94,0,2022-2-5
3236,824,70,0,2022-4-21
3237,400,10,0,2022-3-24
3238,202,0,26,2022-5-13
3239,883,37,0,2022-1-1
3240,228,78,0,2022-6-9
3241,692,81,0,2022-2-13
3242,966,0,3,2022-3-13
3243,233,91,0,2022-1-27
3244,139,47,0,2022-5-19
3245,606,40,0,2022-5-4
3246,464,34,0,2022-5-24
3247,657,80,0,2022-6-21
3248,1000,50,0,2022-2-17
3249,915,79,0,2022-3-15
3250,313,0,30,2022-3-12
3251,487,25,0,2022-1-24
3252,255,45,0,2022-5-20
3253,459,0,86,2022-2-25
3254,927,0,5,2022-3-21
3255,776,0,71,2022-2-27
3256,442,76,0,2022-3-15
3257,245,0,55,2022-4-8
3258,98,0,35,2022-3-11
3259,148,58,0,2022-6-5
3260,284,74,0,2022-4-6
3261,218,0,35,2022-2-16
3262,608,0,22,2022-4-2
3263,926,0,80,2022-2-12
3264,550,35,0,2022-6-11
3265,266,0,6,2022-5-17
3266,751,93,0,2022-6-4
3267,997,67,0,2022-5-13
3268,597,0,23,2022-1-1
3269,551,0,88,2022-6-2
3270,102,81,0,2022-6-18
3271,951,0,37,2022-2-19
3272,157,30,0,2022-3-22
3273,806,80,0,2022-3-21
3274,51,0,59,2022-6-23
3275,670,46,0,2022-4-6
3276,193,83,0,2022-4-25
3277,938,0,21,2022-3-19
3278,449,0,12,2022-6-11
3279,262,0,52,2022-6-13
3280,292,4,0,2022-3-8
3281,879,64,0,2022-6-13
3282,461,0,18,2022-6-18
3283,494,0,37,2022-6-3
3284,118,62,0,2022-4-5
3285,828,22,0,2022-5-19
3286,237,90,0,2022-5-13
3287,952,48,0,2022-1-6
3288,819,0,97,2022-3-25
3289,617,98,0,2022-1-11
3290,258,0,49,2022-4-21
3291,447,0,83,2022-3-24
3292,217,59,0,2022-4-25
3293,661,93,0,2022-1-19
3294,209,56,0,2022-4-13
3295,840,37,0,2022-6-16
3296,425,0,18,2022-5-10
3297,386,51,0,2022-3-22
3298,847,26,0,2022-4-22
3299,786,52,0,2022-6-1
3300,80,0,65,2022-4-20
3301,9,0,65,2022-1-5
3302,255,35,0,2022-2-18
3303,705,27,0,2022-3-22
3304,531,21,0,2022-5-8
3305,761,0,19,2022-2-2
3306,569,0,67,2022-2-14
3307,16,17,0,2022-3-2
3308,670,36,0,2022-5-26
3309,476,0,100,2022-3-16
3310,294,76,0,2022-3-19
3311,486,0,8,2022-2-22
3312,747,90,0,2022-1-7
3313,906,7,0,2022-6-9
3314,557,0,93,2022-4-8
3315,671,11,0,2022-1-10
3316,442,0,20,2022-1-13
3317,44,0,21,2022-6-27
3318,748,0,29,2022-4-8
3319,632,0,82,2022-4-12
3320,795,0,65,2022-1-24
3321,750,0,51,2022-6-2
3322,809,3,0,2022-5-26
3323,367,0,30,2022-5-24
3324,523,34,0,2022-2-12
3325,339,82,0,2022-5-26
3326,235,13,0,2022-1-15
3327,773,37,0,2022-3-20
3328,891,51,0,2022-2-1
3329,702,0,5,2022-1-5
3330,291,0,73,2022-2-18
3331,811,0,78,2022-5-14
3332,412,0,43,2022-3-15
3333,79,83,0,2022-2-2
3334,977,0,92,2022-6-14
3335,769,11,0,2022-6-25
3336,788,82,0,2022-6-15
3337,868,0,67,2022-2-14
3338,34,0,28,2022-3-1
3339,729,0,56,2022-4-27
3340,732,71,0,2022-3-24
3341,535,0,92,2022-2-16
3342,601,96,0,2022-4-23
3343,2,1,0,2022-5-1
3344,682,0,76,2022-6-24
3345,491,0,93,2022-1-16
3346,555,45,0,2022-3-17
3347,10,0,96,2022-5-20
3348,897,73,0,2022-5-5
3349,259,100,0,2022-6-4
3350,994,0,51,2022-3-15
3351,887,0,33,2022-4-27
3352,394,44,0,2022-1-25
3353,443,0,23,2022-3-21
3354,194,0,81,2022-1-12
3355,979,0,79,2022-3-3
3356,712,25,0,2022-5-4
3357,6,0,78,2022-4-10
3358,650,77,0,2022-3-14
3359,610,30,0,2022-2-8
3360,345,64,0,2022-2-17
3361,212,0,71,2022-5-27
3362,705,98,0,2022-6-12
3363,553,70,0,2022-1-21
3364,514,0,47,2022-4-23
3365,631,0,2,2022-6-27
3366,492,81,0,2022-6-24
3367,752,0,49,2022-3-21
3368,888,0,59,2022-1-17
3369,346,9,0,2022-1-23
3370,520,7,0,2022-1-20
3371,218,50,0,2022-4-14
3372,1,0,89,2022-6-15
3373,51,3,0,2022-6-22
3374,604,0,78,2022-4-12
3375,750,0,93,2022-6-19
3376,50,0,55,2022-4-20
3377,862,0,27,2022-2-1
3378,281,38,0,2022-6-21
3379,441,72,0,2022-1-8
3380,359,0,71,2022-6-25
3381,76,50,0,2022-5-25
3382,615,17,0,2022-2-27
3383,662,6,0,2022-4-19
3384,839,0,88,2022-3-6
3385,369,0,75,2022-5-11
3386,961,0,36,2022-3-21
3387,566,96,0,2022-3-14
3388,267,54,0,2022-1-19
3389,315,68,0,2022-3-26
3390,151,0,53,2022-6-1
3391,859,0,18,2022-6-16
3392,444,0,75,2022-3-16
3393,345,53,0,2022-2-18
3394,191,0,76,2022-6-24
3395,923,0,52,2022-6-22
3396,304,0,87,2022-2-24
3397,660,0,30,2022-3-16
3398,358,86,0,2022-5-17
3399,282,21,0,2022-5-17
3400,873,0,59,2022-2-11
3401,495,0,12,2022-4-22
3402,238,57,0,2022-2-4
3403,53,0,7,2022-2-10
3404,667,0,81,2022-5-12
3405,367,92,0,2022-5-15
3406,857,0,70,2022-3-4
3407,657,89,0,2022-6-14
3408,520,33,0,2022-5-25
3409,756,70,0,2022-5-2
3410,501,0,90,2022-6-8
3411,740,97,0,2022-4-24
3412,570,0,37,2022-1-11
3413,507,0,21,2022-1-14
3414,254,100,0,2022-3-25
3415,753,0,11,2022-2-14
3416,208,0,79,2022-6-21
3417,945,76,0,2022-4-15
3418,118,0,79,2022-2-18
3419,550,26,0,2022-6-18
3420,90,0,75,2022-3-20
3421,553,38,0,2022-3-16
3422,565,0,100,2022-5-27
3423,28,84,0,2022-6-9
3424,245,0,54,2022-2-20
3425,595,40,0,2022-2-20
3426,807,0,34,2022-6-16
3427,899,91,0,2022-5-19
3428,484,0,9,2022-4-1
3429,655,0,80,2022-1-2
3430,551,0,57,2022-4-20
3431,633,53,0,2022-4-13
3432,147,0,75,2022-1-22
3433,101,0,81,2022-2-7
3434,210,0,97,2022-6-15
3435,929,55,0,2022-6-5
3436,334,45,0,2022-1-17
3437,593,81,0,2022-6-7
3438,819,10,0,2022-3-14
3439,816,0,45,2022-1-14
3440,246,0,96,2022-6-13
3441,459,67,0,2022-6-16
3442,154,0,98,2022-1-8
3443,771,0,2,2022-6-19
3444,805,0,25,2022-2-1
3445,116,21,0,2022-5-24
3446,627,9,0,2022-3-5
3447,947,16,0,2022-2-24
3448,387,83,0,2022-3-24
3449,26,0,25,2022-3-26
3450,939,0,37,2022-1-14
3451,735,80,0,2022-3-24
3452,88,49,0,2022-5-7
3453,782,88,0,2022-6-3
3454,105,52,0,2022-1-1
3455,166,0,5,2022-1-24
3456,92,52,0,2022-4-4
3457,344,0,21,2022-6-8
3458,697,3,0,2022-4-23
3459,14,0,90,2022-1-9
3460,512,0,100,2022-4-23
3461,600,66,0,2022-4-5
3462,318,0,9,2022-5-12
3463,494,0,92,2022-3-20
3464,309,86,0,2022-3-22
3465,720,0,55,2022-1-14
3466,105,0,19,2022-1-10
3467,126,54,0,2022-1-23
3468,183,0,6,2022-2-20
3469,418,0,68,2022-3-2
3470,733,16,0,2022-5-8
3471,720,0,38,2022-2-4
3472,526,81,0,2022-1-11
3473,817,24,0,2022-4-27
3474,971,19,0,2022-1-16
3475,661,0,5,2022-3-12
3476,536,9,0,2022-4-18
3477,3,9,0,2022-6-25
3478,381,0,25,2022-1-20
3479,369,63,0,2022-4-24
3480,876,31,0,2022-4-26
3481,644,68,0,2022-2-11
3482,488,9,0,2022-3-12
3483,819,16,0,2022-2-6
3484,837,83,0,2022-2-19
3485,889,0,73,2022-6-6
3486,100,7,0,2022-3-25
3487,589,63,0,2022-1-10
3488,914,93,0,2022-5-13
3489,111,83,0,2022-3-17
3490,438,32,0,2022-4-13
3491,631,0,20,2022-6-10
3492,299,0,33,2022-2-22
3493,484,0,86,2022-1-23
3494,780,0,30,2022-5-10
3495,64,0,7,2022-1-26
3496,534,0,47,2022-6-16
3497,378,0,93,2022-6-23
3498,49,0,75,2022-4-16
3499,366,28,0,2022-1-17
3500,541,0,6,2022-5-15
3501,882,26,0,2022-1-21
3502,616,38,0,2022-2-18
3503,868,99,0,2022-6-16
3504,585,57,0,2022-4-22
3505,779,0,46,2022-3-24
3506,566,83,0,2022-3-19
3507,375,0,20,2022-4-8
3508,422,40,0,2022-1-12
3509,617,39,0,2022-5-15
3510,862,88,0,2022-4-22
3511,299,55,0,2022-3-12
3512,503,0,23,2022-3-10
3513,545,0,63,2022-6-17
3514,995,0,21,2022-1-23
3515,826,0,8,2022-1-20
3516,235,0,39,2022-5-3
3517,257,0,63,2022-1-16
3518,475,94,0,2022-3-23
3519,896,61,0,2022-3-25
3520,910,0,68,2022-1-20
3521,112,54,0,2022-4-13
3522,262,0,1,2022-5-10
3523,77,64,0,2022-4-3
3524,487,0,83,2022-4-19
3525,12,0,10,2022-6-20
3526,87,0,20,2022-3-4
3527,103,0,14,2022-4-25
3528,185,7,0,2022-3-25
3529,100,0,76,2022-2-8
3530,106,6,0,2022-6-7
3531,711,45,0,2022-2-19
3532,532,0,35,2022-3-5
3533,167,0,56,2022-5-22
3534,643,0,78,2022-5-15
3535,528,43,0,2022-5-19
3536,791,45,0,2022-3-27
3537,496,0,69,2022-5-1
3538,418,0,45,2022-2-19
3539,869,67,0,2022-3-25
3540,236,0,40,2022-6-5
3541,408,0,13,2022-5-9
3542,622,65,0,2022-1-26
3543,957,0,81,2022-5-23
3544,449,80,0,2022-5-17
3545,343,0,32,2022-3-22
3546,433,0,90,2022-2-24
3547,984,63,0,2022-5-9
3548,657,0,17,2022-1-9
3549,364,80,0,2022-5-16
3550,994,0,32,2022-2-7
3551,746,3,0,2022-6-25
3552,775,78,0,2022-3-2
3553,992,79,0,2022-2-19
3554,978,35,0,2022-4-8
